image,category,original,generated
original/inpainting/2273_original.png,0,1,0
generated/inpainting/2273_inpainting.png,0,0,1
original/inpainting/2274_original.png,0,1,0
generated/inpainting/2274_inpainting.png,0,0,1
original/inpainting/2275_original.png,0,1,0
generated/inpainting/2275_inpainting.png,0,0,1
original/inpainting/2277_original.png,0,1,0
generated/inpainting/2277_inpainting.png,0,0,1
original/inpainting/2278_original.png,0,1,0
generated/inpainting/2278_inpainting.png,0,0,1
original/inpainting/2281_original.png,0,1,0
generated/inpainting/2281_inpainting.png,0,0,1
original/inpainting/2283_original.png,0,1,0
generated/inpainting/2283_inpainting.png,0,0,1
original/inpainting/2288_original.png,0,1,0
generated/inpainting/2288_inpainting.png,0,0,1
original/inpainting/2290_original.png,0,1,0
generated/inpainting/2290_inpainting.png,0,0,1
original/inpainting/2291_original.png,0,1,0
generated/inpainting/2291_inpainting.png,0,0,1
original/inpainting/2292_original.png,0,1,0
generated/inpainting/2292_inpainting.png,0,0,1
original/inpainting/2293_original.png,0,1,0
generated/inpainting/2293_inpainting.png,0,0,1
original/inpainting/2294_original.png,0,1,0
generated/inpainting/2294_inpainting.png,0,0,1
original/inpainting/2297_original.png,0,1,0
generated/inpainting/2297_inpainting.png,0,0,1
original/inpainting/2300_original.png,0,1,0
generated/inpainting/2300_inpainting.png,0,0,1
original/inpainting/2301_original.png,0,1,0
generated/inpainting/2301_inpainting.png,0,0,1
original/inpainting/2302_original.png,0,1,0
generated/inpainting/2302_inpainting.png,0,0,1
original/inpainting/2303_original.png,0,1,0
generated/inpainting/2303_inpainting.png,0,0,1
original/inpainting/2304_original.png,0,1,0
generated/inpainting/2304_inpainting.png,0,0,1
original/inpainting/2307_original.png,0,1,0
generated/inpainting/2307_inpainting.png,0,0,1
original/inpainting/2309_original.png,0,1,0
generated/inpainting/2309_inpainting.png,0,0,1
original/inpainting/2311_original.png,0,1,0
generated/inpainting/2311_inpainting.png,0,0,1
original/inpainting/2312_original.png,0,1,0
generated/inpainting/2312_inpainting.png,0,0,1
original/inpainting/2314_original.png,0,1,0
generated/inpainting/2314_inpainting.png,0,0,1
original/inpainting/2315_original.png,0,1,0
generated/inpainting/2315_inpainting.png,0,0,1
original/inpainting/2316_original.png,0,1,0
generated/inpainting/2316_inpainting.png,0,0,1
original/inpainting/2317_original.png,0,1,0
generated/inpainting/2317_inpainting.png,0,0,1
original/inpainting/2318_original.png,0,1,0
generated/inpainting/2318_inpainting.png,0,0,1
original/inpainting/2319_original.png,0,1,0
generated/inpainting/2319_inpainting.png,0,0,1
original/inpainting/2321_original.png,0,1,0
generated/inpainting/2321_inpainting.png,0,0,1
original/inpainting/2326_original.png,0,1,0
generated/inpainting/2326_inpainting.png,0,0,1
original/inpainting/2328_original.png,0,1,0
generated/inpainting/2328_inpainting.png,0,0,1
original/inpainting/2329_original.png,0,1,0
generated/inpainting/2329_inpainting.png,0,0,1
original/inpainting/2330_original.png,0,1,0
generated/inpainting/2330_inpainting.png,0,0,1
original/inpainting/2333_original.png,0,1,0
generated/inpainting/2333_inpainting.png,0,0,1
original/inpainting/2334_original.png,0,1,0
generated/inpainting/2334_inpainting.png,0,0,1
original/inpainting/2335_original.png,0,1,0
generated/inpainting/2335_inpainting.png,0,0,1
original/inpainting/2336_original.png,0,1,0
generated/inpainting/2336_inpainting.png,0,0,1
original/inpainting/2337_original.png,0,1,0
generated/inpainting/2337_inpainting.png,0,0,1
original/inpainting/2338_original.png,0,1,0
generated/inpainting/2338_inpainting.png,0,0,1
original/inpainting/2340_original.png,0,1,0
generated/inpainting/2340_inpainting.png,0,0,1
original/inpainting/2341_original.png,0,1,0
generated/inpainting/2341_inpainting.png,0,0,1
original/inpainting/2343_original.png,0,1,0
generated/inpainting/2343_inpainting.png,0,0,1
original/inpainting/2344_original.png,0,1,0
generated/inpainting/2344_inpainting.png,0,0,1
original/inpainting/2348_original.png,0,1,0
generated/inpainting/2348_inpainting.png,0,0,1
original/inpainting/2349_original.png,0,1,0
generated/inpainting/2349_inpainting.png,0,0,1
original/inpainting/2350_original.png,0,1,0
generated/inpainting/2350_inpainting.png,0,0,1
original/inpainting/2351_original.png,0,1,0
generated/inpainting/2351_inpainting.png,0,0,1
original/inpainting/2353_original.png,0,1,0
generated/inpainting/2353_inpainting.png,0,0,1
original/inpainting/2354_original.png,0,1,0
generated/inpainting/2354_inpainting.png,0,0,1
original/inpainting/2355_original.png,0,1,0
generated/inpainting/2355_inpainting.png,0,0,1
original/inpainting/2356_original.png,0,1,0
generated/inpainting/2356_inpainting.png,0,0,1
original/inpainting/2357_original.png,0,1,0
generated/inpainting/2357_inpainting.png,0,0,1
original/inpainting/2358_original.png,0,1,0
generated/inpainting/2358_inpainting.png,0,0,1
original/inpainting/2359_original.png,0,1,0
generated/inpainting/2359_inpainting.png,0,0,1
original/inpainting/2360_original.png,0,1,0
generated/inpainting/2360_inpainting.png,0,0,1
original/inpainting/2363_original.png,0,1,0
generated/inpainting/2363_inpainting.png,0,0,1
original/inpainting/2364_original.png,0,1,0
generated/inpainting/2364_inpainting.png,0,0,1
original/inpainting/2365_original.png,0,1,0
generated/inpainting/2365_inpainting.png,0,0,1
original/inpainting/2366_original.png,0,1,0
generated/inpainting/2366_inpainting.png,0,0,1
original/inpainting/2367_original.png,0,1,0
generated/inpainting/2367_inpainting.png,0,0,1
original/inpainting/2369_original.png,0,1,0
generated/inpainting/2369_inpainting.png,0,0,1
original/inpainting/2370_original.png,0,1,0
generated/inpainting/2370_inpainting.png,0,0,1
original/inpainting/2371_original.png,0,1,0
generated/inpainting/2371_inpainting.png,0,0,1
original/inpainting/2372_original.png,0,1,0
generated/inpainting/2372_inpainting.png,0,0,1
original/inpainting/2375_original.png,0,1,0
generated/inpainting/2375_inpainting.png,0,0,1
original/inpainting/2377_original.png,0,1,0
generated/inpainting/2377_inpainting.png,0,0,1
original/inpainting/2378_original.png,0,1,0
generated/inpainting/2378_inpainting.png,0,0,1
original/inpainting/2379_original.png,0,1,0
generated/inpainting/2379_inpainting.png,0,0,1
original/inpainting/2380_original.png,0,1,0
generated/inpainting/2380_inpainting.png,0,0,1
original/inpainting/2382_original.png,0,1,0
generated/inpainting/2382_inpainting.png,0,0,1
original/inpainting/2383_original.png,0,1,0
generated/inpainting/2383_inpainting.png,0,0,1
original/inpainting/2386_original.png,0,1,0
generated/inpainting/2386_inpainting.png,0,0,1
original/inpainting/2389_original.png,0,1,0
generated/inpainting/2389_inpainting.png,0,0,1
original/inpainting/2393_original.png,0,1,0
generated/inpainting/2393_inpainting.png,0,0,1
original/inpainting/2394_original.png,0,1,0
generated/inpainting/2394_inpainting.png,0,0,1
original/inpainting/2395_original.png,0,1,0
generated/inpainting/2395_inpainting.png,0,0,1
original/inpainting/2396_original.png,0,1,0
generated/inpainting/2396_inpainting.png,0,0,1
original/inpainting/2404_original.png,0,1,0
generated/inpainting/2404_inpainting.png,0,0,1
original/inpainting/2405_original.png,0,1,0
generated/inpainting/2405_inpainting.png,0,0,1
original/inpainting/2406_original.png,0,1,0
generated/inpainting/2406_inpainting.png,0,0,1
original/inpainting/2407_original.png,0,1,0
generated/inpainting/2407_inpainting.png,0,0,1
original/inpainting/2408_original.png,0,1,0
generated/inpainting/2408_inpainting.png,0,0,1
original/inpainting/2409_original.png,0,1,0
generated/inpainting/2409_inpainting.png,0,0,1
original/inpainting/2412_original.png,0,1,0
generated/inpainting/2412_inpainting.png,0,0,1
original/inpainting/2415_original.png,0,1,0
generated/inpainting/2415_inpainting.png,0,0,1
original/inpainting/2416_original.png,0,1,0
generated/inpainting/2416_inpainting.png,0,0,1
original/inpainting/2417_original.png,0,1,0
generated/inpainting/2417_inpainting.png,0,0,1
original/inpainting/2418_original.png,0,1,0
generated/inpainting/2418_inpainting.png,0,0,1
original/inpainting/2419_original.png,0,1,0
generated/inpainting/2419_inpainting.png,0,0,1
original/inpainting/2420_original.png,0,1,0
generated/inpainting/2420_inpainting.png,0,0,1
original/inpainting/2421_original.png,0,1,0
generated/inpainting/2421_inpainting.png,0,0,1
original/inpainting/2422_original.png,0,1,0
generated/inpainting/2422_inpainting.png,0,0,1
original/inpainting/2423_original.png,0,1,0
generated/inpainting/2423_inpainting.png,0,0,1
original/inpainting/2425_original.png,0,1,0
generated/inpainting/2425_inpainting.png,0,0,1
original/inpainting/2426_original.png,0,1,0
generated/inpainting/2426_inpainting.png,0,0,1
original/inpainting/2427_original.png,0,1,0
generated/inpainting/2427_inpainting.png,0,0,1
original/inpainting/2430_original.png,0,1,0
generated/inpainting/2430_inpainting.png,0,0,1
original/inpainting/2432_original.png,0,1,0
generated/inpainting/2432_inpainting.png,0,0,1
original/inpainting/2434_original.png,0,1,0
generated/inpainting/2434_inpainting.png,0,0,1
original/inpainting/2439_original.png,0,1,0
generated/inpainting/2439_inpainting.png,0,0,1
original/inpainting/2440_original.png,0,1,0
generated/inpainting/2440_inpainting.png,0,0,1
original/inpainting/2441_original.png,0,1,0
generated/inpainting/2441_inpainting.png,0,0,1
original/inpainting/2442_original.png,0,1,0
generated/inpainting/2442_inpainting.png,0,0,1
original/inpainting/2443_original.png,0,1,0
generated/inpainting/2443_inpainting.png,0,0,1
original/inpainting/2445_original.png,0,1,0
generated/inpainting/2445_inpainting.png,0,0,1
original/inpainting/2446_original.png,0,1,0
generated/inpainting/2446_inpainting.png,0,0,1
original/inpainting/2449_original.png,0,1,0
generated/inpainting/2449_inpainting.png,0,0,1
original/inpainting/2453_original.png,0,1,0
generated/inpainting/2453_inpainting.png,0,0,1
original/inpainting/2454_original.png,0,1,0
generated/inpainting/2454_inpainting.png,0,0,1
original/inpainting/2455_original.png,0,1,0
generated/inpainting/2455_inpainting.png,0,0,1
original/inpainting/2457_original.png,0,1,0
generated/inpainting/2457_inpainting.png,0,0,1
original/inpainting/2458_original.png,0,1,0
generated/inpainting/2458_inpainting.png,0,0,1
original/inpainting/2461_original.png,0,1,0
generated/inpainting/2461_inpainting.png,0,0,1
original/inpainting/2462_original.png,0,1,0
generated/inpainting/2462_inpainting.png,0,0,1
original/inpainting/2465_original.png,0,1,0
generated/inpainting/2465_inpainting.png,0,0,1
original/inpainting/2466_original.png,0,1,0
generated/inpainting/2466_inpainting.png,0,0,1
original/inpainting/2467_original.png,0,1,0
generated/inpainting/2467_inpainting.png,0,0,1
original/inpainting/2468_original.png,0,1,0
generated/inpainting/2468_inpainting.png,0,0,1
original/inpainting/2469_original.png,0,1,0
generated/inpainting/2469_inpainting.png,0,0,1
original/inpainting/2470_original.png,0,1,0
generated/inpainting/2470_inpainting.png,0,0,1
original/inpainting/2472_original.png,0,1,0
generated/inpainting/2472_inpainting.png,0,0,1
original/inpainting/2474_original.png,0,1,0
generated/inpainting/2474_inpainting.png,0,0,1
original/inpainting/2475_original.png,0,1,0
generated/inpainting/2475_inpainting.png,0,0,1
original/inpainting/2476_original.png,0,1,0
generated/inpainting/2476_inpainting.png,0,0,1
original/inpainting/2478_original.png,0,1,0
generated/inpainting/2478_inpainting.png,0,0,1
original/inpainting/2481_original.png,0,1,0
generated/inpainting/2481_inpainting.png,0,0,1
original/inpainting/2482_original.png,0,1,0
generated/inpainting/2482_inpainting.png,0,0,1
original/inpainting/2483_original.png,0,1,0
generated/inpainting/2483_inpainting.png,0,0,1
original/inpainting/2484_original.png,0,1,0
generated/inpainting/2484_inpainting.png,0,0,1
original/inpainting/2485_original.png,0,1,0
generated/inpainting/2485_inpainting.png,0,0,1
original/inpainting/2487_original.png,0,1,0
generated/inpainting/2487_inpainting.png,0,0,1
original/inpainting/2488_original.png,0,1,0
generated/inpainting/2488_inpainting.png,0,0,1
original/inpainting/2489_original.png,0,1,0
generated/inpainting/2489_inpainting.png,0,0,1
original/inpainting/2490_original.png,0,1,0
generated/inpainting/2490_inpainting.png,0,0,1
original/inpainting/2491_original.png,0,1,0
generated/inpainting/2491_inpainting.png,0,0,1
original/inpainting/2492_original.png,0,1,0
generated/inpainting/2492_inpainting.png,0,0,1
original/inpainting/2493_original.png,0,1,0
generated/inpainting/2493_inpainting.png,0,0,1
original/inpainting/2494_original.png,0,1,0
generated/inpainting/2494_inpainting.png,0,0,1
original/inpainting/2495_original.png,0,1,0
generated/inpainting/2495_inpainting.png,0,0,1
original/inpainting/2497_original.png,0,1,0
generated/inpainting/2497_inpainting.png,0,0,1
original/inpainting/2498_original.png,0,1,0
generated/inpainting/2498_inpainting.png,0,0,1
original/inpainting/2501_original.png,0,1,0
generated/inpainting/2501_inpainting.png,0,0,1
original/inpainting/2502_original.png,0,1,0
generated/inpainting/2502_inpainting.png,0,0,1
original/inpainting/2503_original.png,0,1,0
generated/inpainting/2503_inpainting.png,0,0,1
original/inpainting/2504_original.png,0,1,0
generated/inpainting/2504_inpainting.png,0,0,1
original/inpainting/2506_original.png,0,1,0
generated/inpainting/2506_inpainting.png,0,0,1
original/inpainting/2512_original.png,0,1,0
generated/inpainting/2512_inpainting.png,0,0,1
original/inpainting/2513_original.png,0,1,0
generated/inpainting/2513_inpainting.png,0,0,1
original/inpainting/2514_original.png,0,1,0
generated/inpainting/2514_inpainting.png,0,0,1
original/inpainting/2519_original.png,0,1,0
generated/inpainting/2519_inpainting.png,0,0,1
original/inpainting/2520_original.png,0,1,0
generated/inpainting/2520_inpainting.png,0,0,1
original/inpainting/2521_original.png,0,1,0
generated/inpainting/2521_inpainting.png,0,0,1
original/inpainting/2522_original.png,0,1,0
generated/inpainting/2522_inpainting.png,0,0,1
original/inpainting/2523_original.png,0,1,0
generated/inpainting/2523_inpainting.png,0,0,1
original/inpainting/2526_original.png,0,1,0
generated/inpainting/2526_inpainting.png,0,0,1
original/inpainting/2527_original.png,0,1,0
generated/inpainting/2527_inpainting.png,0,0,1
original/inpainting/2532_original.png,0,1,0
generated/inpainting/2532_inpainting.png,0,0,1
original/inpainting/2533_original.png,0,1,0
generated/inpainting/2533_inpainting.png,0,0,1
original/inpainting/2534_original.png,0,1,0
generated/inpainting/2534_inpainting.png,0,0,1
original/inpainting/2535_original.png,0,1,0
generated/inpainting/2535_inpainting.png,0,0,1
original/inpainting/2537_original.png,0,1,0
generated/inpainting/2537_inpainting.png,0,0,1
original/inpainting/2539_original.png,0,1,0
generated/inpainting/2539_inpainting.png,0,0,1
